team_id,date,GD,pastgame_GD
8540,2015-12-06 00:00:00,-3,-1.25
8564,2015-12-06 00:00:00,0,0.5
8600,2015-12-06 00:00:00,-3,-0.5
8650,2015-12-06 00:00:00,-2,0.25
8697,2015-12-06 00:00:00,0,-1.75
9864,2015-12-06 00:00:00,0,-0.75
9875,2015-12-06 00:00:00,-1,0.75
8315,2015-12-06 00:00:00,0,0.5
8524,2015-12-06 00:00:00,3,1.0
8535,2015-12-06 00:00:00,3,1.25
8560,2015-12-06 00:00:00,1,-0.75
9810,2015-12-06 00:00:00,-1,-1.0
9857,2015-12-06 00:00:00,1,0.25
9869,2015-12-06 00:00:00,2,-0.75
9876,2015-12-06 00:00:00,-1,-1.5
9882,2015-12-06 00:00:00,-2,-2.0
9891,2015-12-06 00:00:00,-2,-1.25
10205,2015-12-06 00:00:00,1,-1.0
10261,2015-12-06 00:00:00,2,-1.0
10269,2015-12-06 00:00:00,0,-2.75
208931,2015-12-06 00:00:00,0,-0.25
8581,2015-12-07 00:00:00,0,0.5
9826,2015-12-07 00:00:00,0,1.0
8558,2015-12-07 00:00:00,0,0.0
8668,2015-12-07 00:00:00,0,1.0
8560,2015-12-11 00:00:00,0,-0.25
10269,2015-12-11 00:00:00,0,-1.75
8305,2015-12-11 00:00:00,0,-0.25
9905,2015-12-11 00:00:00,0,0.75
7878,2015-12-12 00:00:00,1,0.25
8177,2015-12-12 00:00:00,4,1.0
8234,2015-12-12 00:00:00,-2,-1.0
8466,2015-12-12 00:00:00,-1,-1.0
8558,2015-12-12 00:00:00,-1,0.0
8603,2015-12-12 00:00:00,-1,-0.25
8636,2015-12-12 00:00:00,4,2.0
8668,2015-12-12 00:00:00,0,1.0
8722,2015-12-12 00:00:00,0,-0.25
9783,2015-12-12 00:00:00,0,1.0
9788,2015-12-12 00:00:00,-5,-0.5
9790,2015-12-12 00:00:00,0,0.5
9817,2015-12-12 00:00:00,1,0.75
9857,2015-12-12 00:00:00,1,0.0
9869,2015-12-12 00:00:00,-2,-1.0
9891,2015-12-12 00:00:00,-3,-2.0
9904,2015-12-12 00:00:00,-1,0.0
10003,2015-12-12 00:00:00,-1,-1.25
10194,2015-12-12 00:00:00,0,0.25
10260,2015-12-12 00:00:00,-1,0.0
8178,2015-12-12 00:00:00,5,1.5
8226,2015-12-12 00:00:00,1,0.0
8262,2015-12-12 00:00:00,-4,-1.25
8302,2015-12-12 00:00:00,2,0.25
8306,2015-12-12 00:00:00,1,-0.75
8456,2015-12-12 00:00:00,1,-0.5
8472,2015-12-12 00:00:00,-1,0.0
8540,2015-12-12 00:00:00,3,-0.75
8581,2015-12-12 00:00:00,-1,0.25
8600,2015-12-12 00:00:00,-4,-1.25
8634,2015-12-12 00:00:00,0,2.0
8654,2015-12-12 00:00:00,0,-0.75
8678,2015-12-12 00:00:00,1,0.5
8697,2015-12-12 00:00:00,0,-2.0
8721,2015-12-12 00:00:00,0,1.25
9823,2015-12-12 00:00:00,2,1.0
9826,2015-12-12 00:00:00,1,1.0
9850,2015-12-12 00:00:00,0,-0.75
9910,2015-12-12 00:00:00,1,0.0
10233,2015-12-12 00:00:00,-1,-0.5
8315,2015-12-13 00:00:00,-1,0.0
8524,2015-12-13 00:00:00,-1,0.75
8535,2015-12-13 00:00:00,-2,0.25
8633,2015-12-13 00:00:00,-1,0.0
8659,2015-12-13 00:00:00,0,0.25
8686,2015-12-13 00:00:00,0,-0.5
9810,2015-12-13 00:00:00,-3,-1.75
9825,2015-12-13 00:00:00,2,0.75
9864,2015-12-13 00:00:00,1,-0.25
9876,2015-12-13 00:00:00,0,-1.0
10189,2015-12-13 00:00:00,-1,-0.25
10261,2015-12-13 00:00:00,1,-1.0
10267,2015-12-13 00:00:00,0,-0.25
208931,2015-12-13 00:00:00,-3,-0.75
8370,2015-12-13 00:00:00,-1,-1.25
8372,2015-12-13 00:00:00,0,-0.75
8406,2015-12-13 00:00:00,1,1.5
8533,2015-12-13 00:00:00,1,0.75
8534,2015-12-13 00:00:00,3,1.25
8564,2015-12-13 00:00:00,0,0.5
8586,2015-12-13 00:00:00,-1,0.5
8650,2015-12-13 00:00:00,0,0.5
9789,2015-12-13 00:00:00,3,1.25
9875,2015-12-13 00:00:00,0,0.5
9885,2015-12-13 00:00:00,2,2.0
9906,2015-12-13 00:00:00,1,1.25
10205,2015-12-13 00:00:00,1,0.0
10252,2015-12-13 00:00:00,-2,-1.75
8455,2015-12-14 00:00:00,-1,-0.25
9882,2015-12-14 00:00:00,0,-1.5
8197,2015-12-14 00:00:00,1,1.75
8543,2015-12-14 00:00:00,0,-0.75
8226,2015-12-18 00:00:00,-1,0.0
10189,2015-12-18 00:00:00,1,0.5
8178,2015-12-19 00:00:00,1,1.25
8197,2015-12-19 00:00:00,1,1.25
8302,2015-12-19 00:00:00,0,0.75
8305,2015-12-19 00:00:00,0,-0.25
8306,2015-12-19 00:00:00,-1,-1.0
8372,2015-12-19 00:00:00,-2,-1.25
8406,2015-12-19 00:00:00,1,0.75
8472,2015-12-19 00:00:00,-2,-0.75
8534,2015-12-19 00:00:00,1,1.5
8586,2015-12-19 00:00:00,2,0.25
8678,2015-12-19 00:00:00,1,0.75
8697,2015-12-19 00:00:00,-1,-0.75
8721,2015-12-19 00:00:00,-2,-0.75
9789,2015-12-19 00:00:00,-1,1.5
9823,2015-12-19 00:00:00,1,0.75
9826,2015-12-19 00:00:00,1,1.5
9850,2015-12-19 00:00:00,1,-0.25
10252,2015-12-19 00:00:00,0,-0.75
8234,2015-12-19 00:00:00,-1,-1.75
8455,2015-12-19 00:00:00,2,0.0
8466,2015-12-19 00:00:00,-2,-1.25
8558,2015-12-19 00:00:00,1,-0.25
8603,2015-12-19 00:00:00,0,0.0
8659,2015-12-19 00:00:00,-1,-0.25
8668,2015-12-19 00:00:00,-1,-0.25
8722,2015-12-19 00:00:00,1,0.0
9783,2015-12-19 00:00:00,2,1.0
9790,2015-12-19 00:00:00,-1,-0.25
9810,2015-12-19 00:00:00,1,-1.0
9857,2015-12-19 00:00:00,-1,-0.25
9904,2015-12-19 00:00:00,-1,0.0
10194,2015-12-19 00:00:00,-1,-0.25
10260,2015-12-19 00:00:00,-1,-0.5
10261,2015-12-19 00:00:00,0,-0.25
10267,2015-12-19 00:00:00,0,-0.25
10269,2015-12-19 00:00:00,2,-0.25
7943,2015-12-20 00:00:00,0,0.25
8262,2015-12-20 00:00:00,-1,-1.0
8370,2015-12-20 00:00:00,-8,-3.25
8533,2015-12-20 00:00:00,-2,0.0
8540,2015-12-20 00:00:00,-2,-1.25
8543,2015-12-20 00:00:00,1,-0.5
8564,2015-12-20 00:00:00,2,1.25
8581,2015-12-20 00:00:00,-2,-1.0
8600,2015-12-20 00:00:00,1,-1.25
8650,2015-12-20 00:00:00,-3,-1.0
8654,2015-12-20 00:00:00,0,0.0
9875,2015-12-20 00:00:00,2,0.5
9885,2015-12-20 00:00:00,1,2.0
9905,2015-12-20 00:00:00,-2,0.25
9906,2015-12-20 00:00:00,-1,0.75
9910,2015-12-20 00:00:00,2,1.0
10205,2015-12-20 00:00:00,2,0.5
10233,2015-12-20 00:00:00,-2,-1.25
7878,2015-12-20 00:00:00,-2,-0.75
8177,2015-12-20 00:00:00,2,1.25
8315,2015-12-20 00:00:00,2,1.0
8524,2015-12-20 00:00:00,-2,0.5
8535,2015-12-20 00:00:00,2,0.75
8560,2015-12-20 00:00:00,-2,-1.25
8633,2015-12-20 00:00:00,8,3.0
8636,2015-12-20 00:00:00,-1,0.75
8686,2015-12-20 00:00:00,2,0.0
9788,2015-12-20 00:00:00,1,-0.5
9804,2015-12-20 00:00:00,-1,0.5
9817,2015-12-20 00:00:00,3,1.75
9864,2015-12-20 00:00:00,1,0.5
9876,2015-12-20 00:00:00,0,-0.5
9882,2015-12-20 00:00:00,2,-0.75
9891,2015-12-20 00:00:00,-2,-1.5
10003,2015-12-20 00:00:00,0,-1.25
208931,2015-12-20 00:00:00,-1,-0.75
8456,2015-12-21 00:00:00,-1,0.0
9825,2015-12-21 00:00:00,1,1.25
8197,2015-12-26 00:00:00,-1,1.0
8472,2015-12-26 00:00:00,-3,-2.0
8654,2015-12-26 00:00:00,0,0.0
8659,2015-12-26 00:00:00,-1,-0.5
8668,2015-12-26 00:00:00,1,0.0
9817,2015-12-26 00:00:00,0,1.5
9825,2015-12-26 00:00:00,-4,0.25
9826,2015-12-26 00:00:00,0,0.5
9850,2015-12-26 00:00:00,-3,-1.0
10260,2015-12-26 00:00:00,-2,-1.0
8455,2015-12-26 00:00:00,0,0.0
8456,2015-12-26 00:00:00,3,0.25
8466,2015-12-26 00:00:00,4,0.25
8586,2015-12-26 00:00:00,3,1.0
8650,2015-12-26 00:00:00,1,-1.0
8678,2015-12-26 00:00:00,0,0.75
10003,2015-12-26 00:00:00,1,-0.75
10194,2015-12-26 00:00:00,2,0.75
10252,2015-12-26 00:00:00,0,-0.5
10261,2015-12-26 00:00:00,-1,0.5
8455,2015-12-28 00:00:00,0,0.25
8466,2015-12-28 00:00:00,-1,0.0
8586,2015-12-28 00:00:00,1,1.25
8678,2015-12-28 00:00:00,-2,0.0
10003,2015-12-28 00:00:00,0,0.0
10194,2015-12-28 00:00:00,1,0.5
10252,2015-12-28 00:00:00,-2,-1.0
10261,2015-12-28 00:00:00,-1,-0.25
8654,2015-12-28 00:00:00,1,0.25
8659,2015-12-28 00:00:00,1,-0.25
8668,2015-12-28 00:00:00,-1,-0.25
9817,2015-12-28 00:00:00,-1,0.75
9825,2015-12-28 00:00:00,2,0.25
9826,2015-12-28 00:00:00,0,0.5
9850,2015-12-28 00:00:00,2,0.0
10260,2015-12-28 00:00:00,0,-1.0
8456,2015-12-29 00:00:00,0,0.75
8197,2015-12-29 00:00:00,0,0.25
7878,2015-12-30 00:00:00,-3,-1.5
8315,2015-12-30 00:00:00,1,0.5
8558,2015-12-30 00:00:00,-2,-0.5
8560,2015-12-30 00:00:00,-2,-0.75
8603,2015-12-30 00:00:00,-4,-1.25
8650,2015-12-30 00:00:00,1,-0.25
9783,2015-12-30 00:00:00,0,0.5
9864,2015-12-30 00:00:00,1,0.75
9869,2015-12-30 00:00:00,-2,-0.75
9906,2015-12-30 00:00:00,2,1.0
8302,2015-12-30 00:00:00,2,1.0
8305,2015-12-30 00:00:00,0,-0.75
8306,2015-12-30 00:00:00,3,0.25
8370,2015-12-30 00:00:00,-2,-3.0
8372,2015-12-30 00:00:00,2,-0.25
8472,2015-12-30 00:00:00,-1,-1.75
8581,2015-12-30 00:00:00,-1,-1.0
8633,2015-12-30 00:00:00,2,3.0
8634,2015-12-30 00:00:00,4,2.0
9910,2015-12-30 00:00:00,-1,0.5
10267,2015-12-31 00:00:00,-1,-0.25
10205,2015-12-31 00:00:00,1,1.25
8456,2016-01-02 00:00:00,1,0.75
8466,2016-01-02 00:00:00,-1,0.0
8581,2016-01-02 00:00:00,-1,-1.25
8634,2016-01-02 00:00:00,0,1.0
8650,2016-01-02 00:00:00,-2,-0.75
8678,2016-01-02 00:00:00,0,-0.25
9910,2016-01-02 00:00:00,-2,0.0
10003,2016-01-02 00:00:00,-1,0.0
10194,2016-01-02 00:00:00,-1,0.25
10252,2016-01-02 00:00:00,-2,-1.0
10261,2016-01-02 00:00:00,-1,-0.75
8197,2016-01-02 00:00:00,0,0.0
8472,2016-01-02 00:00:00,2,-1.0
8558,2016-01-02 00:00:00,0,-0.5
8654,2016-01-02 00:00:00,2,0.75
8659,2016-01-02 00:00:00,1,0.0
9817,2016-01-02 00:00:00,-1,0.25
9825,2016-01-02 00:00:00,1,0.0
9850,2016-01-02 00:00:00,1,0.25
9864,2016-01-02 00:00:00,2,1.25
9906,2016-01-02 00:00:00,1,0.75
10260,2016-01-02 00:00:00,1,-0.5
8302,2016-01-03 00:00:00,-1,0.75
8306,2016-01-03 00:00:00,0,0.75
8372,2016-01-03 00:00:00,4,1.0
8455,2016-01-03 00:00:00,3,1.25
8560,2016-01-03 00:00:00,0,-1.0
8586,2016-01-03 00:00:00,0,1.5
8633,2016-01-03 00:00:00,0,2.25
10205,2016-01-03 00:00:00,1,1.25
7878,2016-01-03 00:00:00,1,-0.75
8315,2016-01-03 00:00:00,0,0.5
8370,2016-01-03 00:00:00,0,-2.75
8603,2016-01-03 00:00:00,-4,-2.25
8668,2016-01-03 00:00:00,0,-0.25
9783,2016-01-03 00:00:00,-1,0.25
9826,2016-01-03 00:00:00,-3,-0.5
10267,2016-01-03 00:00:00,0,-0.25
8305,2016-01-04 00:00:00,1,0.25
9869,2016-01-04 00:00:00,-1,-0.75
9882,2016-01-05 00:00:00,1,0.25
10233,2016-01-05 00:00:00,-1,-1.25
8524,2016-01-06 00:00:00,-1,-0.25
8535,2016-01-06 00:00:00,2,1.25
8636,2016-01-06 00:00:00,1,1.25
8686,2016-01-06 00:00:00,0,0.5
9804,2016-01-06 00:00:00,-1,0.0
9857,2016-01-06 00:00:00,1,0.5
9876,2016-01-06 00:00:00,-3,-1.0
9891,2016-01-06 00:00:00,0,-1.75
208931,2016-01-06 00:00:00,0,-1.0
7943,2016-01-06 00:00:00,0,0.5
8533,2016-01-06 00:00:00,0,0.25
8534,2016-01-06 00:00:00,-1,1.0
8540,2016-01-06 00:00:00,-2,-1.0
8543,2016-01-06 00:00:00,0,-0.25
8564,2016-01-06 00:00:00,-1,0.25
8600,2016-01-06 00:00:00,1,-1.25
9875,2016-01-06 00:00:00,1,0.5
9885,2016-01-06 00:00:00,3,2.0
7878,2016-01-09 00:00:00,-4,-2.0
8315,2016-01-09 00:00:00,-2,0.25
8370,2016-01-09 00:00:00,-1,-2.75
8543,2016-01-09 00:00:00,2,0.75
8564,2016-01-09 00:00:00,0,0.25
8600,2016-01-09 00:00:00,-1,-0.75
8603,2016-01-09 00:00:00,-1,-2.25
9783,2016-01-09 00:00:00,-5,-1.0
8302,2016-01-09 00:00:00,2,0.75
8305,2016-01-09 00:00:00,1,0.5
8535,2016-01-09 00:00:00,-2,0.0
8581,2016-01-09 00:00:00,1,-0.75
8633,2016-01-09 00:00:00,5,3.75
8634,2016-01-09 00:00:00,4,2.0
8686,2016-01-09 00:00:00,0,0.5
208931,2016-01-09 00:00:00,1,-0.75
7943,2016-01-10 00:00:00,1,0.75
8533,2016-01-10 00:00:00,1,0.0
8534,2016-01-10 00:00:00,1,1.0
8540,2016-01-10 00:00:00,1,0.0
8558,2016-01-10 00:00:00,-1,-0.5
9864,2016-01-10 00:00:00,0,1.0
9869,2016-01-10 00:00:00,-2,-1.75
9875,2016-01-10 00:00:00,4,1.75
9885,2016-01-10 00:00:00,1,1.75
9906,2016-01-10 00:00:00,2,1.0
10233,2016-01-10 00:00:00,2,-0.5
10267,2016-01-10 00:00:00,-2,-0.75
8306,2016-01-10 00:00:00,0,0.5
8372,2016-01-10 00:00:00,1,1.25
8524,2016-01-10 00:00:00,-2,-1.5
8560,2016-01-10 00:00:00,2,-0.5
8636,2016-01-10 00:00:00,-1,0.75
9804,2016-01-10 00:00:00,-1,-0.75
9857,2016-01-10 00:00:00,-1,0.0
9876,2016-01-10 00:00:00,-1,-1.0
9882,2016-01-10 00:00:00,-1,0.5
9891,2016-01-10 00:00:00,-4,-2.25
9910,2016-01-10 00:00:00,-2,-0.75
10205,2016-01-10 00:00:00,2,1.5
8654,2016-01-12 00:00:00,2,1.25
9826,2016-01-12 00:00:00,-1,-1.0
10260,2016-01-12 00:00:00,0,-0.25
8678,2016-01-12 00:00:00,-2,-1.0
10252,2016-01-12 00:00:00,1,-0.75
10261,2016-01-12 00:00:00,0,-0.75
8197,2016-01-13 00:00:00,1,0.0
8472,2016-01-13 00:00:00,2,0.0
8659,2016-01-13 00:00:00,0,0.25
8668,2016-01-13 00:00:00,0,0.0
9817,2016-01-13 00:00:00,-2,-1.0
9825,2016-01-13 00:00:00,0,-0.25
9850,2016-01-13 00:00:00,-2,-0.5
8455,2016-01-13 00:00:00,0,0.75
8456,2016-01-13 00:00:00,0,1.0
8466,2016-01-13 00:00:00,2,1.0
8586,2016-01-13 00:00:00,-1,0.75
8650,2016-01-13 00:00:00,0,0.0
10003,2016-01-13 00:00:00,-2,-0.5
10194,2016-01-13 00:00:00,2,1.0
7943,2016-01-16 00:00:00,-2,-0.25
8197,2016-01-16 00:00:00,0,0.25
8472,2016-01-16 00:00:00,-3,0.0
8581,2016-01-16 00:00:00,-1,-0.5
8603,2016-01-16 00:00:00,0,-2.25
8636,2016-01-16 00:00:00,0,-0.25
8654,2016-01-16 00:00:00,-1,1.0
8659,2016-01-16 00:00:00,-3,-0.25
8668,2016-01-16 00:00:00,0,-0.25
9783,2016-01-16 00:00:00,0,-1.5
9826,2016-01-16 00:00:00,-4,-2.0
9850,2016-01-16 00:00:00,-3,-0.5
9864,2016-01-16 00:00:00,-1,0.5
9891,2016-01-16 00:00:00,-2,-2.0
8302,2016-01-16 00:00:00,1,1.0
8455,2016-01-16 00:00:00,0,0.75
8456,2016-01-16 00:00:00,4,1.25
8466,2016-01-16 00:00:00,3,0.75
8524,2016-01-16 00:00:00,0,-1.25
8560,2016-01-16 00:00:00,0,0.0
8586,2016-01-16 00:00:00,3,0.75
8678,2016-01-16 00:00:00,3,-0.25
9804,2016-01-16 00:00:00,2,-0.25
9875,2016-01-16 00:00:00,2,2.25
9910,2016-01-16 00:00:00,1,-1.0
10205,2016-01-16 00:00:00,0,1.0
10252,2016-01-16 00:00:00,0,-0.75
10261,2016-01-16 00:00:00,1,-0.25
8315,2016-01-17 00:00:00,-6,-1.75
8370,2016-01-17 00:00:00,0,-0.75
8534,2016-01-17 00:00:00,0,0.25
8535,2016-01-17 00:00:00,-2,0.0
8540,2016-01-17 00:00:00,-4,-1.75
8543,2016-01-17 00:00:00,0,0.75
8558,2016-01-17 00:00:00,-2,-1.25
9825,2016-01-17 00:00:00,0,0.75
9869,2016-01-17 00:00:00,-4,-2.25
9876,2016-01-17 00:00:00,0,-1.0
9882,2016-01-17 00:00:00,-1,0.25
9885,2016-01-17 00:00:00,4,2.25
9906,2016-01-17 00:00:00,3,2.0
10260,2016-01-17 00:00:00,1,0.5
8305,2016-01-17 00:00:00,2,1.0
8306,2016-01-17 00:00:00,-3,0.0
8533,2016-01-17 00:00:00,0,-0.25
8564,2016-01-17 00:00:00,2,0.75
8600,2016-01-17 00:00:00,-4,-0.75
8633,2016-01-17 00:00:00,4,2.75
8634,2016-01-17 00:00:00,6,3.5
8650,2016-01-17 00:00:00,-1,-0.5
8686,2016-01-17 00:00:00,0,0.5
9857,2016-01-17 00:00:00,0,-0.25
10194,2016-01-17 00:00:00,0,0.5
10233,2016-01-17 00:00:00,4,0.75
10267,2016-01-17 00:00:00,0,-0.75
208931,2016-01-17 00:00:00,1,0.25
7878,2016-01-18 00:00:00,-4,-2.5
9817,2016-01-18 00:00:00,-1,-1.25
8372,2016-01-18 00:00:00,4,2.75
10003,2016-01-18 00:00:00,1,-0.5
9804,2016-01-20 00:00:00,0,0.0
7943,2016-01-20 00:00:00,0,-0.25
8560,2016-01-22 00:00:00,-4,-0.5
9823,2016-01-22 00:00:00,1,0.5
9790,2016-01-22 00:00:00,-1,-1.0
9869,2016-01-22 00:00:00,4,-0.75
8178,2016-01-23 00:00:00,0,1.25
8262,2016-01-23 00:00:00,1,-0.75
8305,2016-01-23 00:00:00,-1,0.75
8406,2016-01-23 00:00:00,0,0.75
8456,2016-01-23 00:00:00,0,1.25
8466,2016-01-23 00:00:00,1,1.25
8524,2016-01-23 00:00:00,0,-0.75
8564,2016-01-23 00:00:00,0,0.25
8586,2016-01-23 00:00:00,2,1.0
8634,2016-01-23 00:00:00,1,2.75
8650,2016-01-23 00:00:00,1,-0.5
8678,2016-01-23 00:00:00,0,0.25
9789,2016-01-23 00:00:00,2,1.25
9905,2016-01-23 00:00:00,-1,-0.25
9910,2016-01-23 00:00:00,-3,-1.5
10194,2016-01-23 00:00:00,-3,-0.5
10205,2016-01-23 00:00:00,0,0.75
10252,2016-01-23 00:00:00,0,-0.25
10261,2016-01-23 00:00:00,-1,-0.25
10269,2016-01-23 00:00:00,2,1.0
7878,2016-01-23 00:00:00,1,-1.5
8177,2016-01-23 00:00:00,0,1.75
8197,2016-01-23 00:00:00,3,1.0
8226,2016-01-23 00:00:00,0,0.0
8234,2016-01-23 00:00:00,1,-0.5
8370,2016-01-23 00:00:00,3,0.5
8472,2016-01-23 00:00:00,0,0.25
8534,2016-01-23 00:00:00,0,0.0
8558,2016-01-23 00:00:00,0,-0.75
8654,2016-01-23 00:00:00,0,0.75
8659,2016-01-23 00:00:00,0,-0.5
8722,2016-01-23 00:00:00,-2,-0.5
9788,2016-01-23 00:00:00,-2,-1.0
9817,2016-01-23 00:00:00,1,-0.75
9826,2016-01-23 00:00:00,-2,-2.5
9850,2016-01-23 00:00:00,-1,-1.25
9864,2016-01-23 00:00:00,-1,0.0
9891,2016-01-23 00:00:00,0,-1.5
9904,2016-01-23 00:00:00,-1,-1.25
10260,2016-01-23 00:00:00,-1,0.25
8302,2016-01-24 00:00:00,0,0.5
8372,2016-01-24 00:00:00,-3,1.5
8455,2016-01-24 00:00:00,1,1.0
8533,2016-01-24 00:00:00,-3,-0.5
8600,2016-01-24 00:00:00,-3,-1.75
8633,2016-01-24 00:00:00,0,2.25
8686,2016-01-24 00:00:00,-1,-0.25
8697,2016-01-24 00:00:00,2,0.25
8721,2016-01-24 00:00:00,-1,-1.0
9804,2016-01-24 00:00:00,-2,-0.25
9857,2016-01-24 00:00:00,2,0.5
9875,2016-01-24 00:00:00,2,2.25
10003,2016-01-24 00:00:00,1,-0.25
10233,2016-01-24 00:00:00,0,1.25
10267,2016-01-24 00:00:00,0,-0.5
208931,2016-01-24 00:00:00,0,0.5
7943,2016-01-24 00:00:00,-2,-0.75
8315,2016-01-24 00:00:00,3,-1.25
8535,2016-01-24 00:00:00,2,0.0
8540,2016-01-24 00:00:00,3,-0.5
8543,2016-01-24 00:00:00,3,1.25
8603,2016-01-24 00:00:00,0,-1.25
8636,2016-01-24 00:00:00,0,0.0
8668,2016-01-24 00:00:00,-1,-0.25
9783,2016-01-24 00:00:00,0,-1.5
9810,2016-01-24 00:00:00,1,-0.5
9825,2016-01-24 00:00:00,-1,0.0
9876,2016-01-24 00:00:00,0,-1.0
9882,2016-01-24 00:00:00,-2,-0.75
9885,2016-01-24 00:00:00,1,2.25
9906,2016-01-24 00:00:00,0,1.5
10189,2016-01-24 00:00:00,-2,0.0
8306,2016-01-25 00:00:00,-1,-1.0
8581,2016-01-25 00:00:00,1,0.0
9788,2016-01-29 00:00:00,-1,-1.75
9905,2016-01-29 00:00:00,1,-0.5
7878,2016-01-30 00:00:00,-1,-2.0
7943,2016-01-30 00:00:00,0,-1.0
8177,2016-01-30 00:00:00,0,1.5
8234,2016-01-30 00:00:00,-2,-1.0
8315,2016-01-30 00:00:00,1,-1.0
8540,2016-01-30 00:00:00,0,0.0
8603,2016-01-30 00:00:00,-1,-0.5
9790,2016-01-30 00:00:00,-1,-0.75
9810,2016-01-30 00:00:00,0,-0.25
9864,2016-01-30 00:00:00,1,-0.25
9891,2016-01-30 00:00:00,-2,-2.0
9904,2016-01-30 00:00:00,-3,-1.5
9906,2016-01-30 00:00:00,-1,1.0
10189,2016-01-30 00:00:00,2,0.0
8178,2016-01-30 00:00:00,3,2.25
8262,2016-01-30 00:00:00,-2,-1.5
8305,2016-01-30 00:00:00,-1,0.25
8372,2016-01-30 00:00:00,-1,0.25
8406,2016-01-30 00:00:00,0,0.5
8524,2016-01-30 00:00:00,0,-0.5
8560,2016-01-30 00:00:00,1,-0.25
8634,2016-01-30 00:00:00,1,3.0
8686,2016-01-30 00:00:00,2,0.25
8697,2016-01-30 00:00:00,0,0.25
9789,2016-01-30 00:00:00,2,1.5
10205,2016-01-30 00:00:00,1,0.75
10269,2016-01-30 00:00:00,1,1.25
208931,2016-01-30 00:00:00,0,0.5
8226,2016-01-31 00:00:00,-2,-0.5
8534,2016-01-31 00:00:00,-4,-0.75
8535,2016-01-31 00:00:00,0,-0.5
8543,2016-01-31 00:00:00,0,1.25
8558,2016-01-31 00:00:00,-6,-2.25
8581,2016-01-31 00:00:00,-2,-0.25
8636,2016-01-31 00:00:00,-3,-1.0
8722,2016-01-31 00:00:00,0,-0.25
9869,2016-01-31 00:00:00,1,-0.25
9876,2016-01-31 00:00:00,0,-0.25
9882,2016-01-31 00:00:00,-1,-1.25
9885,2016-01-31 00:00:00,4,2.5
9910,2016-01-31 00:00:00,-1,-1.25
8302,2016-01-31 00:00:00,2,1.25
8306,2016-01-31 00:00:00,1,-0.75
8533,2016-01-31 00:00:00,-4,-1.5
8564,2016-01-31 00:00:00,3,1.25
8600,2016-01-31 00:00:00,0,-2.0
8633,2016-01-31 00:00:00,6,3.75
8721,2016-01-31 00:00:00,0,-0.75
9804,2016-01-31 00:00:00,0,0.0
9823,2016-01-31 00:00:00,2,1.5
9857,2016-01-31 00:00:00,1,0.5
9875,2016-01-31 00:00:00,4,3.0
10233,2016-01-31 00:00:00,0,1.5
10267,2016-01-31 00:00:00,-1,-0.75
8370,2016-02-01 00:00:00,0,0.5
9783,2016-02-01 00:00:00,0,-1.25
8456,2016-02-02 00:00:00,1,1.25
8466,2016-02-02 00:00:00,0,1.5
8586,2016-02-02 00:00:00,3,1.75
8650,2016-02-02 00:00:00,-2,-0.5
8678,2016-02-02 00:00:00,1,0.5
8686,2016-02-02 00:00:00,2,0.75
10003,2016-02-02 00:00:00,0,0.0
10194,2016-02-02 00:00:00,-3,-1.0
10252,2016-02-02 00:00:00,-2,-0.25
7943,2016-02-02 00:00:00,-2,-1.0
8197,2016-02-02 00:00:00,2,1.5
8472,2016-02-02 00:00:00,-1,-0.5
8654,2016-02-02 00:00:00,2,0.75
8659,2016-02-02 00:00:00,0,-0.75
9825,2016-02-02 00:00:00,0,-0.25
9826,2016-02-02 00:00:00,-1,-2.0
9850,2016-02-02 00:00:00,-3,-2.25
10260,2016-02-02 00:00:00,3,0.75
8455,2016-02-03 00:00:00,0,0.25
8524,2016-02-03 00:00:00,-1,-0.25
8533,2016-02-03 00:00:00,-1,-2.0
8564,2016-02-03 00:00:00,2,1.75
8600,2016-02-03 00:00:00,0,-1.75
9804,2016-02-03 00:00:00,0,-0.5
9857,2016-02-03 00:00:00,-1,0.5
9875,2016-02-03 00:00:00,2,2.5
10233,2016-02-03 00:00:00,-1,0.75
10261,2016-02-03 00:00:00,-3,-0.75
208931,2016-02-03 00:00:00,-1,0.0
8534,2016-02-03 00:00:00,0,-1.0
8535,2016-02-03 00:00:00,1,0.25
8540,2016-02-03 00:00:00,-2,-0.75
8543,2016-02-03 00:00:00,-2,0.25
8636,2016-02-03 00:00:00,1,-0.5
8668,2016-02-03 00:00:00,3,0.5
9817,2016-02-03 00:00:00,0,-0.5
9876,2016-02-03 00:00:00,1,0.25
9882,2016-02-03 00:00:00,0,-1.0
9885,2016-02-03 00:00:00,1,2.5
9891,2016-02-03 00:00:00,1,-0.75
8305,2016-02-05 00:00:00,-3,-0.75
8697,2016-02-05 00:00:00,-4,-0.75
9788,2016-02-05 00:00:00,4,0.5
9864,2016-02-05 00:00:00,3,0.5
8197,2016-02-06 00:00:00,2,1.75
8306,2016-02-06 00:00:00,-2,-1.25
8372,2016-02-06 00:00:00,-2,-0.5
8406,2016-02-06 00:00:00,-1,0.0
8472,2016-02-06 00:00:00,0,-1.0
8535,2016-02-06 00:00:00,0,0.75
8543,2016-02-06 00:00:00,0,0.25
8654,2016-02-06 00:00:00,-1,0.0
8659,2016-02-06 00:00:00,-1,-1.0
8668,2016-02-06 00:00:00,3,1.25
8721,2016-02-06 00:00:00,-3,-1.5
9783,2016-02-06 00:00:00,0,0.0
9789,2016-02-06 00:00:00,0,0.75
